id;name;university;faculty;exam;match_key_x;matched_key;match_score;match_key_y;study_field
1.2.246.562.20.00000000000000058974;Kemiantekniikka, tekniikan kandidaatti ja diplomi-insinööri (3 v + 2 v) - DIA-yhteisvalinta;Lappeenrannan-Lahden teknillinen yliopisto LUT;LUT-yliopisto;A;Kemiantekniikka, tekniikan kandidaatti ja diplomi-insinööri (3 v + 2 v) - DIA-yhteisvalinta | Lappeenrannan-Lahden teknillinen yliopisto LUT;Kemiantekniikka, tekniikan kandidaatti ja diplomi-insinööri (3 v + 2 v) - DIA-valintayhteistyö | Lappeenrannan-Lahden teknillinen yliopisto LUT;94.69964664310953;Kemiantekniikka, tekniikan kandidaatti ja diplomi-insinööri (3 v + 2 v) - DIA-valintayhteistyö | Lappeenrannan-Lahden teknillinen yliopisto LUT;tekniikka
1.2.246.562.20.00000000000000058977;Konetekniikka, tekniikan kandidaatti ja diplomi-insinööri (3 v + 2 v) - DIA-yhteisvalinta;Lappeenrannan-Lahden teknillinen yliopisto LUT;LUT-yliopisto;A;Konetekniikka, tekniikan kandidaatti ja diplomi-insinööri (3 v + 2 v) - DIA-yhteisvalinta | Lappeenrannan-Lahden teknillinen yliopisto LUT;Konetekniikka, tekniikan kandidaatti ja diplomi-insinööri (3 v + 2 v) - DIA-valintayhteistyö | Lappeenrannan-Lahden teknillinen yliopisto LUT;94.6236559139785;Konetekniikka, tekniikan kandidaatti ja diplomi-insinööri (3 v + 2 v) - DIA-valintayhteistyö | Lappeenrannan-Lahden teknillinen yliopisto LUT;tekniikka
1.2.246.562.20.00000000000000058978;Laskennallinen tiede ja tekoäly, tekniikan kandidaatti ja diplomi-insinööri (3 v + 2 v) - DIA-yhteisvalinta;Lappeenrannan-Lahden teknillinen yliopisto LUT;LUT-yliopisto;A;Laskennallinen tiede ja tekoäly, tekniikan kandidaatti ja diplomi-insinööri (3 v + 2 v) - DIA-yhteisvalinta | Lappeenrannan-Lahden teknillinen yliopisto LUT;Laskennallinen tiede ja tekoäly, tekniikan kandidaatti ja diplomi-insinööri (3 v + 2 v) - DIA-valintayhteistyö | Lappeenrannan-Lahden teknillinen yliopisto LUT;95.23809523809523;Laskennallinen tiede ja tekoäly, tekniikan kandidaatti ja diplomi-insinööri (3 v + 2 v) - DIA-valintayhteistyö | Lappeenrannan-Lahden teknillinen yliopisto LUT;tekniikka
1.2.246.562.20.00000000000000058979;Sähkötekniikka, tekniikan kandidaatti ja diplomi-insinööri (3 v + 2 v) - DIA-yhteisvalinta;Lappeenrannan-Lahden teknillinen yliopisto LUT;LUT-yliopisto;A;Sähkötekniikka, tekniikan kandidaatti ja diplomi-insinööri (3 v + 2 v) - DIA-yhteisvalinta | Lappeenrannan-Lahden teknillinen yliopisto LUT;Sähkötekniikka, tekniikan kandidaatti ja diplomi-insinööri (3 v + 2 v) - DIA-valintayhteistyö | Lappeenrannan-Lahden teknillinen yliopisto LUT;94.66192170818505;Sähkötekniikka, tekniikan kandidaatti ja diplomi-insinööri (3 v + 2 v) - DIA-valintayhteistyö | Lappeenrannan-Lahden teknillinen yliopisto LUT;tekniikka
1.2.246.562.20.00000000000000058981;Tietotekniikka, tekniikan kandidaatti ja diplomi-insinööri (3 v + 2 v) - DIA-yhteisvalinta;Lappeenrannan-Lahden teknillinen yliopisto LUT;LUT-yliopisto;A;Tietotekniikka, tekniikan kandidaatti ja diplomi-insinööri (3 v + 2 v) - DIA-yhteisvalinta | Lappeenrannan-Lahden teknillinen yliopisto LUT;Tietotekniikka, tekniikan kandidaatti ja diplomi-insinööri (3 v + 2 v) - DIA-valintayhteistyö | Lappeenrannan-Lahden teknillinen yliopisto LUT;94.66192170818505;Tietotekniikka, tekniikan kandidaatti ja diplomi-insinööri (3 v + 2 v) - DIA-valintayhteistyö | Lappeenrannan-Lahden teknillinen yliopisto LUT;tekniikka
1.2.246.562.20.00000000000000058982;Tuotantotalous, tekniikan kandidaatti ja diplomi-insinööri (3 v + 2 v) - DIA-yhteisvalinta;Lappeenrannan-Lahden teknillinen yliopisto LUT;LUT-yliopisto;A;Tuotantotalous, tekniikan kandidaatti ja diplomi-insinööri (3 v + 2 v) - DIA-yhteisvalinta | Lappeenrannan-Lahden teknillinen yliopisto LUT;Tuotantotalous, tekniikan kandidaatti ja diplomi-insinööri (3 v + 2 v) - DIA-valintayhteistyö | Lappeenrannan-Lahden teknillinen yliopisto LUT;94.66192170818505;Tuotantotalous, tekniikan kandidaatti ja diplomi-insinööri (3 v + 2 v) - DIA-valintayhteistyö | Lappeenrannan-Lahden teknillinen yliopisto LUT;tekniikka
1.2.246.562.20.00000000000000058984;Ympäristötekniikka, tekniikan kandidaatti ja diplomi-insinööri  (3 v + 2 v) - DIA-yhteisvalinta;Lappeenrannan-Lahden teknillinen yliopisto LUT;LUT-yliopisto;A;Ympäristötekniikka, tekniikan kandidaatti ja diplomi-insinööri  (3 v + 2 v) - DIA-yhteisvalinta | Lappeenrannan-Lahden teknillinen yliopisto LUT;Ympäristötekniikka, tekniikan kandidaatti ja diplomi-insinööri  (3 v + 2 v) - DIA-valintayhteistyö | Lappeenrannan-Lahden teknillinen yliopisto LUT;94.84536082474226;Ympäristötekniikka, tekniikan kandidaatti ja diplomi-insinööri  (3 v + 2 v) - DIA-valintayhteistyö | Lappeenrannan-Lahden teknillinen yliopisto LUT;tekniikka
1.2.246.562.20.00000000000000055931;Fysiikka, Fysikaalisten tieteiden tutkinto-ohjelma, luonnontieteiden kandidaatti ja filosofian maisteri (3v+2v);Oulun yliopisto;Luonnontieteellinen tiedekunta;A;Fysiikka, Fysikaalisten tieteiden tutkinto-ohjelma, luonnontieteiden kandidaatti ja filosofian maisteri (3v+2v) | Oulun yliopisto;Fysiikka, Fysikaalisten tieteiden tutkinto-ohjelma, luonnontieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Oulun yliopisto;98.47328244274809;Fysiikka, Fysikaalisten tieteiden tutkinto-ohjelma, luonnontieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Oulun yliopisto;fysiikka
1.2.246.562.20.00000000000000055936;Matematiikka ja datatiede, Matemaattisten tieteiden tutkinto-ohjelma, luonnontieteiden kandidaatti ja filosofian maisteri (3 v + 2 v);Oulun yliopisto;Luonnontieteellinen tiedekunta;A;Matematiikka ja datatiede, Matemaattisten tieteiden tutkinto-ohjelma, luonnontieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Oulun yliopisto;Matematiikka ja datatiede, Matemaattisten tieteiden tutkinto-ohjelma, luonnontieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Oulun yliopisto;100.0;Matematiikka ja datatiede, Matemaattisten tieteiden tutkinto-ohjelma, luonnontieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Oulun yliopisto;matemaattiset tieteet
1.2.246.562.20.00000000000000064775;Kemia, Kemian tutkinto-ohjelma, luonnontieteiden kandidaatti ja filosofian maisteri (3v + 2v);Oulun yliopisto;Teknillinen tiedekunta;A;Kemia, Kemian tutkinto-ohjelma, luonnontieteiden kandidaatti ja filosofian maisteri (3v + 2v) | Oulun yliopisto;Kemia, Kemian tutkinto-ohjelma, luonnontieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Oulun yliopisto;99.10714285714286;Kemia, Kemian tutkinto-ohjelma, luonnontieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Oulun yliopisto;kemia
1.2.246.562.20.00000000000000055961;Konetekniikka, Konetekniikan tutkinto-ohjelma, tekniikan kandidaatti ja diplomi-insinööri (3 v + 2 v), DIA-yhteisvalinta;Oulun yliopisto;Teknillinen tiedekunta;A;Konetekniikka, Konetekniikan tutkinto-ohjelma, tekniikan kandidaatti ja diplomi-insinööri (3 v + 2 v), DIA-yhteisvalinta | Oulun yliopisto;Konetekniikka, Konetekniikan tutkinto-ohjelma, tekniikan kandidaatti ja diplomi-insinööri (3 v + 2 v), DIA-valintayhteistyö | Oulun yliopisto;94.6236559139785;Konetekniikka, Konetekniikan tutkinto-ohjelma, tekniikan kandidaatti ja diplomi-insinööri (3 v + 2 v), DIA-valintayhteistyö | Oulun yliopisto;tekniikka
1.2.246.562.20.00000000000000055962;Prosessitekniikka, Prosessitekniikan tutkinto-ohjelma, tekniikan kandidaatti ja diplomi-insinööri (3 v + 2 v), DIA-yhteisvalinta;Oulun yliopisto;Teknillinen tiedekunta;A;Prosessitekniikka, Prosessitekniikan tutkinto-ohjelma, tekniikan kandidaatti ja diplomi-insinööri (3 v + 2 v), DIA-yhteisvalinta | Oulun yliopisto;Prosessitekniikka, Prosessitekniikan tutkinto-ohjelma, tekniikan kandidaatti ja diplomi-insinööri (3 v + 2 v), DIA-valintayhteistyö | Oulun yliopisto;94.91525423728814;Prosessitekniikka, Prosessitekniikan tutkinto-ohjelma, tekniikan kandidaatti ja diplomi-insinööri (3 v + 2 v), DIA-valintayhteistyö | Oulun yliopisto;tekniikka
1.2.246.562.20.00000000000000055964;Rakennus- ja yhdyskuntatekniikka, Rakennus- ja yhdyskuntatekniikan tutkinto-ohjelma, tekniikan kandidaatti ja diplomi-insinööri (3 v + 2 v), DIA-yhteisvalinta;Oulun yliopisto;Teknillinen tiedekunta;A;Rakennus- ja yhdyskuntatekniikka, Rakennus- ja yhdyskuntatekniikan tutkinto-ohjelma, tekniikan kandidaatti ja diplomi-insinööri (3 v + 2 v), DIA-yhteisvalinta | Oulun yliopisto;Rakennus- ja yhdyskuntatekniikka, Rakennus- ja yhdyskuntatekniikan tutkinto-ohjelma, tekniikan kandidaatti ja diplomi-insinööri (3 v + 2 v), DIA-valintayhteistyö | Oulun yliopisto;95.77464788732395;Rakennus- ja yhdyskuntatekniikka, Rakennus- ja yhdyskuntatekniikan tutkinto-ohjelma, tekniikan kandidaatti ja diplomi-insinööri (3 v + 2 v), DIA-valintayhteistyö | Oulun yliopisto;tekniikka
1.2.246.562.20.00000000000000055965;Tuotantotalous, Tuotantotalouden tutkinto-ohjelma, tekniikan kandidaatti ja diplomi-insinööri (3v+2v), DIA-yhteisvalinta;Oulun yliopisto;Teknillinen tiedekunta;A;Tuotantotalous, Tuotantotalouden tutkinto-ohjelma, tekniikan kandidaatti ja diplomi-insinööri (3v+2v), DIA-yhteisvalinta | Oulun yliopisto;Tuotantotalous, Tuotantotalouden tutkinto-ohjelma, tekniikan kandidaatti ja diplomi-insinööri (3 v + 2 v), DIA-valintayhteistyö | Oulun yliopisto;93.28621908127208;Tuotantotalous, Tuotantotalouden tutkinto-ohjelma, tekniikan kandidaatti ja diplomi-insinööri (3 v + 2 v), DIA-valintayhteistyö | Oulun yliopisto;tekniikka
1.2.246.562.20.00000000000000055967;Ympäristötekniikka, Ympäristötekniikan tutkinto-ohjelma, tekniikan kandidaatti ja diplomi-insinööri (3 v + 2 v), DIA-yhteisvalinta;Oulun yliopisto;Teknillinen tiedekunta;A;Ympäristötekniikka, Ympäristötekniikan tutkinto-ohjelma, tekniikan kandidaatti ja diplomi-insinööri (3 v + 2 v), DIA-yhteisvalinta | Oulun yliopisto;Ympäristötekniikka, Ympäristötekniikan tutkinto-ohjelma, tekniikan kandidaatti ja diplomi-insinööri (3 v + 2 v), DIA-valintayhteistyö | Oulun yliopisto;94.98327759197325;Ympäristötekniikka, Ympäristötekniikan tutkinto-ohjelma, tekniikan kandidaatti ja diplomi-insinööri (3 v + 2 v), DIA-valintayhteistyö | Oulun yliopisto;tekniikka
1.2.246.562.20.00000000000000055950;Elektroniikan ja tietoliikennetekniikan tutkinto-ohjelma, tekniikan kandidaatti ja diplomi-insinööri (3v + 2v), DIA-yhteisvalinta;Oulun yliopisto;Tieto- ja sähkötekniikan tiedekunta;A;Elektroniikan ja tietoliikennetekniikan tutkinto-ohjelma, tekniikan kandidaatti ja diplomi-insinööri (3v + 2v), DIA-yhteisvalinta | Oulun yliopisto;Elektroniikan ja tietoliikennetekniikan tutkinto-ohjelma, tekniikan kandidaatti ja diplomi-insinööri (3 v + 2 v), DIA-valintayhteistyö | Oulun yliopisto;94.31438127090301;Elektroniikan ja tietoliikennetekniikan tutkinto-ohjelma, tekniikan kandidaatti ja diplomi-insinööri (3 v + 2 v), DIA-valintayhteistyö | Oulun yliopisto;tekniikka
1.2.246.562.20.00000000000000055993;Lääketieteen tekniikka, Lääketieteen tekniikan tutkinto-ohjelma, tekniikan kandidaatti ja diplomi-insinööri (3 v + 2 v), DIA-yhteisvalinta;Oulun yliopisto;Tieto- ja sähkötekniikan tiedekunta;A;Lääketieteen tekniikka, Lääketieteen tekniikan tutkinto-ohjelma, tekniikan kandidaatti ja diplomi-insinööri (3 v + 2 v), DIA-yhteisvalinta | Oulun yliopisto;Lääketieteen tekniikka, Lääketieteen tekniikan tutkinto-ohjelma, tekniikan kandidaatti ja diplomi-insinööri (3 v + 2 v), DIA-valintayhteistyö | Oulun yliopisto;95.23809523809523;Lääketieteen tekniikka, Lääketieteen tekniikan tutkinto-ohjelma, tekniikan kandidaatti ja diplomi-insinööri (3 v + 2 v), DIA-valintayhteistyö | Oulun yliopisto;tekniikka
1.2.246.562.20.00000000000000055994;Tietojenkäsittelytiede, Tietojenkäsittelytieteiden tutkinto-ohjelma, luonnontieteiden kandidaatti ja filosofian maisteri (3 v + 2 v);Oulun yliopisto;Tieto- ja sähkötekniikan tiedekunta;A;Tietojenkäsittelytiede, Tietojenkäsittelytieteiden tutkinto-ohjelma, luonnontieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Oulun yliopisto;Tietojenkäsittelytiede, Tietojenkäsittelytieteiden tutkinto-ohjelma, luonnontieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Oulun yliopisto;100.0;Tietojenkäsittelytiede, Tietojenkäsittelytieteiden tutkinto-ohjelma, luonnontieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Oulun yliopisto;tietojenkäsittelytieteet
1.2.246.562.20.00000000000000055995;Tietotekniikka, Tietotekniikan tutkinto-ohjelma, tekniikan kandidaatti ja diplomi-insinööri (3 v + 2 v), DIA-yhteisvalinta;Oulun yliopisto;Tieto- ja sähkötekniikan tiedekunta;A;Tietotekniikka, Tietotekniikan tutkinto-ohjelma, tekniikan kandidaatti ja diplomi-insinööri (3 v + 2 v), DIA-yhteisvalinta | Oulun yliopisto;Tietotekniikka, Tietotekniikan tutkinto-ohjelma, tekniikan kandidaatti ja diplomi-insinööri (3 v + 2 v), DIA-valintayhteistyö | Oulun yliopisto;94.69964664310953;Tietotekniikka, Tietotekniikan tutkinto-ohjelma, tekniikan kandidaatti ja diplomi-insinööri (3 v + 2 v), DIA-valintayhteistyö | Oulun yliopisto;tekniikka
1.2.246.562.20.00000000000000063476;Energiamurroksen koulutus, Tekniikan kandidaatti ja diplomi-insinööri (3 v + 2 v) - DIA-yhteisvalinta;Tampereen yliopisto;Informaatioteknologian ja viestinnän tiedekunta;A;Energiamurroksen koulutus, Tekniikan kandidaatti ja diplomi-insinööri (3 v + 2 v) - DIA-yhteisvalinta | Tampereen yliopisto;Energiamurroksen koulutus, Tekniikan kandidaatti ja diplomi-insinööri (3 v + 2 v) - DIA-valintayhteistyö | Tampereen yliopisto;93.97590361445783;Energiamurroksen koulutus, Tekniikan kandidaatti ja diplomi-insinööri (3 v + 2 v) - DIA-valintayhteistyö | Tampereen yliopisto;tekniikka
1.2.246.562.20.00000000000000063274;Matematiikan ja tilastollisen data-analyysin koulutus, Luonnontieteiden kandidaatti ja filosofian maisteri (3 v + 2 v);Tampereen yliopisto;Informaatioteknologian ja viestinnän tiedekunta;A;Matematiikan ja tilastollisen data-analyysin koulutus, Luonnontieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Tampereen yliopisto;Matematiikan ja tilastollisen data-analyysin koulutus, Luonnontieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Tampereen yliopisto;100.0;Matematiikan ja tilastollisen data-analyysin koulutus, Luonnontieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Tampereen yliopisto;matemaattiset tieteet
1.2.246.562.20.00000000000000063477;Sähkötekniikka, Tieto- ja sähkötekniikan koulutus, Tekniikan kandidaatti ja diplomi-insinööri (3 v + 2 v) - DIA-yhteisvalinta;Tampereen yliopisto;Informaatioteknologian ja viestinnän tiedekunta;A;Sähkötekniikka, Tieto- ja sähkötekniikan koulutus, Tekniikan kandidaatti ja diplomi-insinööri (3 v + 2 v) - DIA-yhteisvalinta | Tampereen yliopisto;Sähkötekniikka, Tieto- ja sähkötekniikan koulutus, Tekniikan kandidaatti ja diplomi-insinööri (3 v + 2 v) - DIA-valintayhteistyö | Tampereen yliopisto;94.94949494949495;Sähkötekniikka, Tieto- ja sähkötekniikan koulutus, Tekniikan kandidaatti ja diplomi-insinööri (3 v + 2 v) - DIA-valintayhteistyö | Tampereen yliopisto;tekniikka
1.2.246.562.20.00000000000000063280;Tietojenkäsittelytieteiden koulutus, Luonnontieteiden kandidaatti ja filosofian maisteri (3 v + 2 v);Tampereen yliopisto;Informaatioteknologian ja viestinnän tiedekunta;A;Tietojenkäsittelytieteiden koulutus, Luonnontieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Tampereen yliopisto;Tietojenkäsittelytieteiden koulutus, Luonnontieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Tampereen yliopisto;100.0;Tietojenkäsittelytieteiden koulutus, Luonnontieteiden kandidaatti ja filosofian maisteri (3 v + 2 v) | Tampereen yliopisto;tietojenkäsittelytieteet
1.2.246.562.20.00000000000000063478;Tietotekniikka, Tieto- ja sähkötekniikan koulutus, Tekniikan kandidaatti ja diplomi-insinööri (3 v + 2 v) - DIA-yhteisvalinta;Tampereen yliopisto;Informaatioteknologian ja viestinnän tiedekunta;A;Tietotekniikka, Tieto- ja sähkötekniikan koulutus, Tekniikan kandidaatti ja diplomi-insinööri (3 v + 2 v) - DIA-yhteisvalinta | Tampereen yliopisto;Tietotekniikka, Tieto- ja sähkötekniikan koulutus, Tekniikan kandidaatti ja diplomi-insinööri (3 v + 2 v) - DIA-valintayhteistyö | Tampereen yliopisto;94.94949494949495;Tietotekniikka, Tieto- ja sähkötekniikan koulutus, Tekniikan kandidaatti ja diplomi-insinööri (3 v + 2 v) - DIA-valintayhteistyö | Tampereen yliopisto;tekniikka
1.2.246.562.20.00000000000000063521;Tietojohtaminen, Teknis-taloudellinen koulutus, Tekniikan kandidaatti ja diplomi-insinööri (3 v + 2 v) - DIA-yhteisvalinta;Tampereen yliopisto;Johtamisen ja talouden tiedekunta;A;Tietojohtaminen, Teknis-taloudellinen koulutus, Tekniikan kandidaatti ja diplomi-insinööri (3 v + 2 v) - DIA-yhteisvalinta | Tampereen yliopisto;Tietojohtaminen, Teknis-taloudellinen koulutus, Tekniikan kandidaatti ja diplomi-insinööri (3 v + 2 v) - DIA-valintayhteistyö | Tampereen yliopisto;94.84536082474226;Tietojohtaminen, Teknis-taloudellinen koulutus, Tekniikan kandidaatti ja diplomi-insinööri (3 v + 2 v) - DIA-valintayhteistyö | Tampereen yliopisto;tekniikka
1.2.246.562.20.00000000000000063522;Tuotantotalous, Teknis-taloudellinen koulutus, Tekniikan kandidaatti ja diplomi-insinööri (3 v + 2 v) - DIA-yhteisvalinta;Tampereen yliopisto;Johtamisen ja talouden tiedekunta;A;Tuotantotalous, Teknis-taloudellinen koulutus, Tekniikan kandidaatti ja diplomi-insinööri (3 v + 2 v) - DIA-yhteisvalinta | Tampereen yliopisto;Tuotantotalous, Teknis-taloudellinen koulutus, Tekniikan kandidaatti ja diplomi-insinööri (3 v + 2 v) - DIA-valintayhteistyö | Tampereen yliopisto;94.80968858131487;Tuotantotalous, Teknis-taloudellinen koulutus, Tekniikan kandidaatti ja diplomi-insinööri (3 v + 2 v) - DIA-valintayhteistyö | Tampereen yliopisto;tekniikka
1.2.246.562.20.00000000000000063524;Bioteknologian ja biolääketieteen tekniikan koulutus, Tekniikan kandidaatti ja diplomi-insinööri (3 v + 2 v) - DIA-yhteisvalinta;Tampereen yliopisto;Lääketieteen ja terveysteknologian tiedekunta;A;Bioteknologian ja biolääketieteen tekniikan koulutus, Tekniikan kandidaatti ja diplomi-insinööri (3 v + 2 v) - DIA-yhteisvalinta | Tampereen yliopisto;Bioteknologian ja biolääketieteen tekniikan koulutus, Tekniikan kandidaatti ja diplomi-insinööri (3 v + 2 v) - DIA-valintayhteistyö | Tampereen yliopisto;95.04950495049505;Bioteknologian ja biolääketieteen tekniikan koulutus, Tekniikan kandidaatti ja diplomi-insinööri (3 v + 2 v) - DIA-valintayhteistyö | Tampereen yliopisto;tekniikka
1.2.246.562.20.00000000000000063318;Rakennustekniikan koulutus, Tekniikan kandidaatti ja diplomi-insinööri (3 v + 2 v) - DIA-yhteisvalinta;Tampereen yliopisto;Rakennetun ympäristön tiedekunta;A;Rakennustekniikan koulutus, Tekniikan kandidaatti ja diplomi-insinööri (3 v + 2 v) - DIA-yhteisvalinta | Tampereen yliopisto;Rakennustekniikan koulutus, Tekniikan kandidaatti ja diplomi-insinööri (3 v + 2 v) - DIA-valintayhteistyö | Tampereen yliopisto;94.02390438247012;Rakennustekniikan koulutus, Tekniikan kandidaatti ja diplomi-insinööri (3 v + 2 v) - DIA-valintayhteistyö | Tampereen yliopisto;tekniikka
1.2.246.562.20.00000000000000063465;Automaatiotekniikka, Teknisten tieteiden koulutus, Tekniikan kandidaatti ja diplomi-insinööri (3 v + 2 v) - DIA-yhteisvalinta;Tampereen yliopisto;Tekniikan ja luonnontieteiden tiedekunta;A;Automaatiotekniikka, Teknisten tieteiden koulutus, Tekniikan kandidaatti ja diplomi-insinööri (3 v + 2 v) - DIA-yhteisvalinta | Tampereen yliopisto;Automaatiotekniikka, Teknisten tieteiden koulutus, Tekniikan kandidaatti ja diplomi-insinööri (3 v + 2 v) - DIA-valintayhteistyö | Tampereen yliopisto;94.94949494949495;Automaatiotekniikka, Teknisten tieteiden koulutus, Tekniikan kandidaatti ja diplomi-insinööri (3 v + 2 v) - DIA-valintayhteistyö | Tampereen yliopisto;tekniikka
1.2.246.562.20.00000000000000063468;Konetekniikka, Teknisten tieteiden koulutus, Tekniikan kandidaatti ja diplomi-insinööri (3 v + 2 v) - DIA-yhteisvalinta;Tampereen yliopisto;Tekniikan ja luonnontieteiden tiedekunta;A;Konetekniikka, Teknisten tieteiden koulutus, Tekniikan kandidaatti ja diplomi-insinööri (3 v + 2 v) - DIA-yhteisvalinta | Tampereen yliopisto;Konetekniikka, Teknisten tieteiden koulutus, Tekniikan kandidaatti ja diplomi-insinööri (3 v + 2 v) - DIA-valintayhteistyö | Tampereen yliopisto;94.73684210526316;Konetekniikka, Teknisten tieteiden koulutus, Tekniikan kandidaatti ja diplomi-insinööri (3 v + 2 v) - DIA-valintayhteistyö | Tampereen yliopisto;tekniikka
